,Site Id,Facility Type,Loc Id,Effective Date,Region,ADO,State Id,State Name,County,County State,City,Name,Ownership,Use,Owner,Owner Address,"Owner City, State, Zip",Owner Phone,Manager,Manager Address,"Manager City, State, Zip",Manager Phone,ARP Latitude,ARP Latitude Sec,ARP Longitude,ARP Longitude Sec,ARP Method,Elevation,Elevation Method,Magnetic Variation,Magnetic Variation Year,Traffic Pattern Altitude,Sectional,Distance From CBD,Direction From CBD,Land Area,ARTCC Id,ARTCC Computer ID,ARTCC Name,Responsible ARTCC Id,Responsible ARTCC Computer Id,Responsible ARTCC Name,Tie In FSS,Tie In FSS Id,Tie In FSS Name,FSS Phone Number,FSS Toll Free Number,Alternate FSS Id,Alternate FSS Name,Alternate FSS Toll Free Number,NOTAM Facility Id,NOTAM Service,Activation Date,Airport Status Code,Certification Type Date,Federal Agreements,Airspace Determination,Customs Airport Of Entry,Customs Landing Rights,Military Joint Use,Military Landing Rights,Inspection Method,Inspection Group,Last Inspection Date,Last Owner Information Date,Fuel Types,Airframe Repair,Power Plant Repair,Bottled Oxygen Type,Bulk Oxygen Type,Lighting Schedule,Beacon Schedule,ATCT,UNICOM,CTAF,Segmented Circle,Beacon Color,Non Commercial Landing Fee,Medical Use,Single Engine Aircraft,Multi Engine Aircraft,Jet Engine Aircraft,Helicopters,Gliders Operational,Military Operational,Ultralights,Commercial Operations,Commuter Operations,Air Taxi Operations,GA Local Operations,GA Itin Operations,Military Operations,Operations Date,Airport Position Source,Airport Position Source Date,Airport Elevation Source,Airport Elevation Source Date,Fuel Available,Transient Storage,Other Services,Wind Indicator,Icao Id,NPIAS Hub,NPIAS Role,DD_Latitudes,DD_Longitudes
154,23915.*A,AIRPORT,GLS,2022-03-24,ASW,TEX,TX,TEXAS,GALVESTON,TX,GALVESTON,SCHOLES INTL AT GALVESTON,PU,PU,CITY OF GALVESTON,PO BOX 779,"GALVESTON, TX 77552",(409) 797-2590,MIKE SHAHAN,2115 TERMINAL DRIVE,"GALVESTON, TX 77554",(409) 797-3590,029-15-55.2000N,105355.2000N,094-51-37.5000W,0341497.5000W,E,5.6,S,02E,2015.0,,HOUSTON,3.0,SW,966.0,ZHU,ZCH,HOUSTON,ZHU,ZCH,HOUSTON,N,CXO,MONTGOMERY COUNTY,,1-800-WX-BRIEF,,,,GLS,Y,1938-08-01,O,,NGPY3,NO OBJECTION,N,Y,N,Y,S,S,2017-05-04,,100LL A,MINOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,Y,123.05,120.575,Y,CG,N,,86.0,8.0,8.0,29.0,0.0,0.0,0.0,10.0,,5712.0,8836.0,13879.0,1619.0,2019-09-30,3RD PARTY SURVEY,2014-01-15,3RD PARTY SURVEY,2014-01-15,,"HGR,TIE","CHTR,INSTR,RNTL",Y-L,KGLS,,Regional,29.26533333333333,-94.86041666666667
155,25029.*A,AIRPORT,SPS,2022-03-24,ASW,TEX,TX,TEXAS,WICHITA,TX,WICHITA FALLS,SHEPPARD AFB/WICHITA FALLS MUNI,MA,PU,UNITED STATES AIR FORCE.,SHEPPARD AFB,"WICHITA FALLS, TX 76311",,JON WALTJEN,"4000 ARMSTRONG DR, STE 8","WICHITA FALLS, TX 76305",940-676-7119,033-59-19.6800N,122359.6820N,098-29-30.8500W,0354570.8490W,E,1019.1,S,05E,2010.0,,DALLAS-FT WORTH,5.0,N,3800.0,ZFW,ZCF,FORT WORTH,ZFW,ZCF,FORT WORTH,N,FTW,FORT WORTH,,1-800-WX-BRIEF,,,,SPS,Y,,O,I B S 05/1973,NGY,NOT ANALYZED,N,N,Y,N,F,F,2020-10-30,,100LL A,MINOR,MINOR,NONE,,SEE RMK,SS-SR,Y,122.95,119.75,N,CG,N,,3.0,9.0,1.0,,,200.0,,3265.0,,,1375.0,1262.0,196132.0,2020-09-30,MILITARY,2018-07-27,MILITARY,2018-07-27,,TIE,,Y-L,KSPS,Non-Hub,,33.98880055555556,-98.4919025
156,25905.*A,AIRPORT,ORF,2022-03-24,AEA,DCA,VA,VIRGINIA,NORFOLK,VA,NORFOLK,NORFOLK INTL,PU,PU,NORFOLK AIRPORT AUTH,2200 NORVIEW AVE,"NORFOLK, VA 23518-5807",757-857-3351,"ROBERT BOWEN, EXEC DIR",2200 NORVIEW AVE,"NORFOLK, VA 23518-5807",757-857-3344,036-53-40.5800N,132820.5750N,076-12-04.4300W,0274324.4250W,E,26.4,S,09W,1985.0,,WASHINGTON,3.0,NE,1300.0,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,DCA,LEESBURG,,1-800-WX-BRIEF,,,,ORF,Y,1938-03-01,O,I C S 05/1973,NGHRY3,NOT ANALYZED,N,Y,N,Y,F,F,2021-06-14,,100LL A,MINOR,MINOR,LOW,HIGH/LOW,SS-SR,SS-SR,Y,,,N,CG,Y,,44.0,10.0,29.0,2.0,,,,25282.0,,8850.0,237.0,12886.0,422.0,2018-12-31,3RD PARTY SURVEY,2017-09-17,3RD PARTY SURVEY,2017-09-17,,"HGR,TIE","AVNCS,CARGO,CHTR,INSTR",Y-L,KORF,Small,,36.89460416666667,-76.20122916666666
157,26047.8*A,AIRPORT,WAL,2022-03-24,AEA,DCA,VA,VIRGINIA,ACCOMACK,VA,WALLOPS ISLAND,WALLOPS FLIGHT FACILITY,PU,PR,NASA,WALLOPS FLIGHT FACILITY,"WALLOPS ISLAND, VA 23337",757-824-1240,ED SUDENDORF,WALLOPS FLIGHT FACILITY,"WALLOPS ISLAND, VA 23337",757-824-1250,037-56-24.7000N,136584.7000N,075-27-59.0000W,0271679.0000W,E,40.2,S,11W,2015.0,,WASHINGTON,5.0,S,617.0,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,DCA,LEESBURG,,1-800-WX-BRIEF,,,,WAL,Y,1943-07-01,O,,,NOT ANALYZED,N,N,N,N,2,N,,2007-06-07,A,NONE,NONE,,,,SEE RMK,Y,,126.5,N,CG,N,,,8.0,2.0,1.0,,,,,,,,,,,FAA,2013-05-17,3RD PARTY SURVEY,2009-08-20,,,,Y-L,KWAL,,,37.940194444444444,-75.46638888888889
158,25385.*A,AIRPORT,BTV,2022-03-24,ANE,NONE,VT,VERMONT,CHITTENDEN,VT,BURLINGTON,BURLINGTON INTL,PU,PU,CITY OF BURLINGTON,CITY HALL,"BURLINGTON, VT 05401",802-865-7272,NICOLAS LONGO,1200 ARPT DR NO 1,"SOUTH BURLINGTON, VT 05403",802-863-2874,044-28-19.0400N,160099.0380N,073-09-11.7900W,0263351.7940W,E,334.6,S,15W,2005.0,,MONTREAL,3.0,E,942.0,ZBW,ZCB,BOSTON,ZBW,ZCB,BOSTON,N,BTV,BURLINGTON,,1-800-WX-BRIEF,,,,BTV,Y,1937-09-01,O,I B S 05/1973,NGY3P,CONDITIONAL,Y,Y,,Y,F,F,2021-07-21,,100LL A,MAJOR,MAJOR,HIGH,HIGH,SEE RMK,SS-SR,Y,122.95,118.3,N,CG,Y,,71.0,10.0,11.0,5.0,,10.0,1.0,4934.0,,8083.0,21385.0,26280.0,3866.0,2021-06-30,3RD PARTY SURVEY,2018-06-18,3RD PARTY SURVEY,2018-06-18,,"HGR,TIE","AFRT,AMB,AVNCS,CARGO,CHTR,INSTR,RNTL",Y-L,KBTV,Small,,44.471955,-73.15327611111111
159,26432.*A,AIRPORT,TCM,2022-03-24,ANM,SEA,WA,WASHINGTON,PIERCE,WA,TACOMA,MCCHORD FLD (JOINT BASE LEWIS-MCCHORD),MA,PR,USAF,"62 AIR BASE GP, MCCHORD AFB","TACOMA, WA 98438",,BASE OPERATIONS,"62 AIR BASE GP, MCCHORD AFB","TACOMA, WA 98438",253-982-5611,047-08-15.6400N,169695.6400N,122-28-35.3100W,0440915.3100W,E,322.0,E,15E,2020.0,,SEATTLE,3.0,S,,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,TCM,Y,1938-08-01,O,,,NOT ANALYZED,Y,N,N,N,,N,,2012-10-09,,MAJOR,MAJOR,NONE,HIGH/LOW,SS-SR,SS-SR,Y,,,N,CG,,,,,,,,,,,,,,,,,MILITARY,2011-12-21,MILITARY,2011-12-21,,,,,KTCM,,,47.13767777777778,-122.476475
160,26381.*A,AIRPORT,RNT,2022-03-24,ANM,SEA,WA,WASHINGTON,KING,WA,RENTON,RENTON MUNI,PU,PU,CITY OF RENTON,1055 SOUTH GRADY WAY,"RENTON, WA 98055",425-430-6400,DAVID DECOTEAU,"616 WEST PERIMETER ROAD, UNIT A","RENTON, WA 98057",(425) 430-7471,047-29-35.3000N,170975.3000N,122-12-56.7000W,0439976.7000W,E,32.0,S,17E,2010.0,1218.0,SEATTLE,0.0,NW,170.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,RNT,Y,1945-04-01,O,,NGPY,NOT ANALYZED,N,Y,N,Y,S,S,2021-06-29,,100LL A A+,MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,SEE RMK,SS-SR,Y,122.95,124.7,N,CG,N,,248.0,18.0,7.0,7.0,0.0,0.0,0.0,148.0,,2136.0,79775.0,50032.0,372.0,2021-01-31,3RD PARTY SURVEY,2015-04-20,3RD PARTY SURVEY,2015-04-20,,TIE,"AVNCS,BCHGR,CHTR,INSTR,RNTL",Y-L,KRNT,,Regional,47.493138888888886,-122.21575
161,26210.*A,AIRPORT,PAE,2022-03-24,ANM,SEA,WA,WASHINGTON,SNOHOMISH,WA,EVERETT,SNOHOMISH COUNTY (PAINE FLD),PU,PU,SNOHOMISH COUNTY,3000 ROCKEFELLER AVE.,"EVERETT, WA 98201",425-388-3411,ARIF GHOUSE,3220 100TH ST SW,"EVERETT, WA 98204",(425) 388-5100,047-54-26.3500N,172466.3450N,122-16-55.5400W,0440215.5380W,E,606.9,S,16E,2020.0,,SEATTLE,6.0,SW,1315.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,PAE,Y,1938-11-01,O,I B S 11/1974,NGPY,NOT ANALYZED,N,Y,N,Y,F,F,2020-03-16,,100LL A,MAJOR,MAJOR,HIGH,HIGH,SEE RMK,SS-SR,Y,122.95,132.95,Y,CG,Y,,478.0,52.0,18.0,4.0,0.0,0.0,1.0,2917.0,,1091.0,56589.0,53908.0,696.0,2018-12-31,3RD PARTY SURVEY,2020-10-21,3RD PARTY SURVEY,2020-10-21,,"HGR,TIE","AFRT,AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,KPAE,Non-Hub,,47.90731805555556,-122.28209388888888
162,26416.*A,AIRPORT,GEG,2022-03-24,ANM,SEA,WA,WASHINGTON,SPOKANE,WA,SPOKANE,SPOKANE INTL,PU,PU,SPOKANE COUNTY-CITY,"ARPT BOARD, 9000 W AIRPORT DRIVE","SPOKANE, WA 99224",509-455-6455,LAWRENCE J KRAUTER,"9000 W AIRPORT DR., SUITE 204","SPOKANE, WA 99224",(509) 455-6418,047-37-08.5000N,171428.5000N,117-32-06.8000W,0423126.8000W,E,2385.0,S,14E,2020.0,,SEATTLE,5.0,SW,6140.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,GEG,Y,1943-08-01,O,I C S 05/1973,NGPY,NOT ANALYZED,Y,N,N,Y,F,F,2021-04-16,,100 100LL A,MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,,SS-SR,Y,122.95,,N,CG,N,,36.0,10.0,12.0,2.0,,,,46134.0,,7423.0,4489.0,7906.0,2304.0,2019-01-01,3RD PARTY SURVEY,2012-03-01,3RD PARTY SURVEY,2012-03-01,,"HGR,TIE","AFRT,AVNCS,CARGO,INSTR,RNTL,SALES",Y-L,KGEG,Small,,47.61902777777778,-117.53522222222222
163,26440.*A,AIRPORT,2S0,2022-03-24,ANM,SEA,WA,WASHINGTON,OKANOGAN,WA,TWISP,TWISP MUNI,PU,PU,TOWN OF TWISP,"P.O. BOX 278, TOWN HALL, 118 S GLOVER","TWISP, WA 98856",509-997-4081,ANDREW DURHAM,P.O. BOX 278,"TWISP, WA 98856",(509) 997-1311,048-21-02.1100N,174062.1070N,120-05-38.2200W,0432338.2230W,E,1602.0,E,20E,1985.0,,SEATTLE,1.0,SE,40.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1945-10-01,O,,,NOT ANALYZED,N,N,N,N,S,S,2021-09-01,,,NONE,NONE,,,SEE RMK,SEE RMK,N,,122.9,N,CG,N,,30.0,1.0,,,,,,,,100.0,4500.0,3000.0,100.0,2020-12-31,STATE,2005-07-29,STATE,2005-07-29,,TIE,INSTR,Y,,,,48.350585277777775,-120.09395083333332
164,27170.*A,AIRPORT,EAU,2022-03-24,AGL,CHI,WI,WISCONSIN,CHIPPEWA,WI,EAU CLAIRE,CHIPPEWA VALLEY RGNL,PU,PU,EAU CLAIRE COUNTY,721 OXFORD AVE,"EAU CLAIRE, WI 54701",715-839-4900,CHARITY ZICH,3800 STARR AVE,"EAU CLAIRE, WI 54703",715-839-4900,044-51-56.9000N,161516.9000N,091-29-03.3000W,0329343.3000W,E,913.1,S,01E,1995.0,,GREEN BAY,3.0,N,1100.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,EAU,Y,1944-11-01,O,I A S 05/1973,NGY3,NO OBJECTION,N,N,N,Y,F,F,2018-11-06,,100LL A,MAJOR,MAJOR,LOW,,SEE RMK,SS-SR,Y,122.95,118.575,Y,CG,N,,60.0,10.0,15.0,2.0,,1.0,,60.0,,2364.0,3771.0,13526.0,434.0,2017-12-31,3RD PARTY SURVEY,2015-04-14,3RD PARTY SURVEY,2015-04-14,,"HGR,TIE","AFRT,AMB,CHTR,INSTR,RNTL,SALES",Y-L,KEAU,Non-Hub,,44.86580555555555,-91.48425
165,27388.*A,AIRPORT,MKE,2022-03-24,AGL,CHI,WI,WISCONSIN,MILWAUKEE,WI,MILWAUKEE,GENERAL MITCHELL INTL,PU,PU,MILWAUKEE COUNTY,907 N 10TH ST,"MILWAUKEE, WI 53233",414-747-5300,BRIAN DRANZIK,5300 S HOWELL AVE,"MILWAUKEE, WI 53207",414-747-5300,042-56-48.9500N,154608.9550N,087-53-49.4300W,0316429.4320W,E,728.4,S,04W,2020.0,,CHICAGO,5.0,S,2180.0,ZAU,ZCG,CHICAGO,ZAU,ZCG,CHICAGO,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,MKE,Y,,O,I C S 05/1973,NGY3,NO OBJECTION,N,Y,N,Y,F,F,2019-06-13,,100LL A,MAJOR,MAJOR,NONE,HIGH,,,Y,122.95,,N,CG,N,,25.0,29.0,26.0,,,10.0,,36916.0,,20789.0,70.0,8076.0,1713.0,2020-04-30,FAA-EST,2020-02-06,3RD PARTY SURVEY,2018-09-19,,HGR,"AMB,AVNCS,CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KMKE,Medium,,42.94693194444444,-87.89706444444444
166,27286.1*A,AIRPORT,ENW,2022-03-24,AGL,CHI,WI,WISCONSIN,KENOSHA,WI,KENOSHA,KENOSHA RGNL,PU,PU,CITY OF KENOSHA,625 52ND ST,"KENOSHA, WI 53140",(262) 653-4159,COREY REED,9900 52ND ST,"KENOSHA, WI 53144",262-653-4161,042-35-45.8300N,153345.8280N,087-55-38.3600W,0316538.3650W,E,742.6,S,02W,1990.0,,CHICAGO,4.0,W,974.0,ZAU,ZCG,CHICAGO,ZAU,ZCG,CHICAGO,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,ENW,Y,1959-05-01,O,,NGY,NO OBJECTION,N,Y,N,Y,F,S,2019-06-18,,100LL A,MAJOR,MAJOR,NONE,HIGH/LOW,SEE RMK,SS-SR,Y,122.95,118.6,Y,CG,N,,144.0,18.0,21.0,6.0,1.0,0.0,0.0,22.0,,3342.0,28189.0,23381.0,229.0,2019-06-18,FAA-EST,2021-02-12,3RD PARTY SURVEY,2020-11-09,,"HGR,TIE","AFRT,AVNCS,CARGO,CHTR,INSTR,RNTL,SALES",Y,KENW,,National,42.59606333333334,-87.9273236111111
167,26744.*A,AIRPORT,MRB,2022-03-24,AEA,BKW,WV,WEST VIRGINIA,BERKELEY,WV,MARTINSBURG,EASTERN WV RGNL/SHEPHERD FLD,PU,PU,EASTERN WVA REG ARPT AUTH,170 AVIATION WAY RM 105,"MARTINSBURG, WV 25405",304-263-2106,NEIL R. DORAN,"170 AVIATION WAY, STE 105","MARTINSBURG, WV 25405",304-263-2106,039-24-08.4800N,141848.4845N,077-58-58.8000W,0280738.7967W,E,564.8,S,08W,1980.0,,WASHINGTON,4.0,S,1017.0,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,DCA,LEESBURG,,1-800-WX-BRIEF,,,,MRB,Y,1938-06-01,O,,NGY,NOT ANALYZED,N,N,N,Y,S,C,2020-08-24,,100LL A A++,MAJOR,MAJOR,HIGH,NONE,SEE RMK,SS-SR,Y,122.95,124.3,N,CG,Y,,87.0,10.0,0.0,1.0,0.0,8.0,0.0,0.0,,2041.0,18008.0,23020.0,4394.0,2021-12-31,FAA,2013-02-13,3RD PARTY SURVEY,2009-09-29,,"HGR,TIE","AMB,CHTR,INSTR,RNTL",Y-L,KMRB,,Local,39.40235680555555,-77.98299908333334
168,90001.*A,AIRPORT,CYXX,2022-03-24,,NONE,,,"B.C., CANADA",CN,ABBOTSFORD,ABBOTSFORD,PU,PU,,,,,,,,,049-01-31.0000N,176491.0000N,122-21-36.0000W,0440496.0000W,E,194.0,E,19E,,,SEATTLE,2.0,SW,,ZVR,ZVR,VANCOUVER,ZVR,ZVR,VANCOUVER,,YKA,KAMLOOPS FIC,,,,,,CYXX,Y,2005-03-01,O,,,,Y,,,,,N,,,100LL A,MAJOR,MAJOR,,,,,Y,,,,CG,,,,,,,,,,,,,,,,,FAA,2012-01-13,FAA,2012-01-13,,,,,,,,49.025277777777774,-122.36
169,51512.*A,AIRPORT,ROR,2022-03-24,,HNL,,,PALAU,PW,BABELTHUAP ISLAND,BABELTHUAP/KOROR,PU,PU,REPUBLIC OF PALAU,P.O. BOX 1471,"KOROR, PALAU 96940",680-587-3539,CALEB KOSHIBA,MINISTRY OF COMMERCE & TRADE,REPUBLIC OF PALAU,680-488-2111,007-22-02.3000N,026522.3000N,134-32-39.3000E,0484359.3000E,E,176.5,S,01E,1990.0,,GNC 13,4.0,NE,480.0,ZHN,ZHN,HONOLULU CONTROL FACILITY,ZHN,ZHN,HONOLULU CONTROL FACILITY,N,HNL,HONOLULU,,1-800-WX-BRIEF,,,,HNL,Y,1964-06-01,O,,GY,NOT ANALYZED,N,Y,N,Y,S,F,2004-12-13,,A1,NONE,NONE,NONE,NONE,SEE RMK,SEE RMK,N,,123.6,Y,CG,Y,,1.0,1.0,,1.0,,,1.0,890.0,,115.0,50.0,44.0,43.0,2004-12-13,3RD PARTY SURVEY,2016-07-24,3RD PARTY SURVEY,2016-07-24,,TIE,"CARGO,CHTR",Y-L,PTRO,,,7.367305555555555,134.54425
170,90870.*A,AIRPORT,TNCE,2022-03-24,,NONE,,,NETHERLANDS ANTILLES,AN,ORANJESTAD,F D ROOSEVELT,PU,PU,,,,,AIRPORT MANAGER,,,011-599-382-360,017-29-32.5000N,062972.5030N,062-58-29.9000W,0226709.9040W,E,129.0,E,13W,1998.0,,,1.0,W,,ZSU,ZSU,SAN JUAN,ZSU,ZSU,SAN JUAN,,SJU,SAN JUAN,,1-800-WX-BRIEF,,,,,,,O,,,,Y,,,,,N,,,,,,,,,,N,,118.1,,CG,,,,,,,,,,,,,,,,,AIP,2008-10-23,AIP,2008-10-23,,,CARGO,Y-L,TNCE,,,17.492361944444443,-62.97497333333334
171,90467.*A,AIRPORT,CYYZ,2022-03-24,,NONE,,,"ONTARIO, CANADA",CN,TORONTO,LESTER B PEARSON INTL,PR,PU,,,,,,,,,043-40-38.0000N,157238.0000N,079-37-50.0000W,0286670.0000W,E,569.0,E,10W,,,,0.0,W,,ZYZ,ZYZ,TORONTO,ZYZ,ZYZ,TORONTO,,YXU,LONDON FIC,,,,,,,,2005-04-01,O,,,,,,,,,N,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CYYZ,,,43.67722222222222,-79.63055555555556
172,90780.*A,AIRPORT,TXKF,2022-03-24,,NONE,,,BERMUDA,BM,HAMILTON,L F WADE INTL,PU,PU,,,,,AIRPORT GENERAL MANAGER,"DEPARTMENT OF AERODROME OPERATIONS, 3 CAHOW WAY",ST GEORGES GE CX,1-441-293-2470,032-21-50.5000N,116510.5000N,064-40-43.3000W,0232843.3000W,E,18.4,S,15W,1985.0,,,6.0,NE,,ZNY,ZCN,NEW YORK,ZNY,ZCN,NEW YORK,,ISP,NEW YORK,,1-800-WX-BRIEF,,,,,,,O,,,,Y,,,,,N,,,A1,,,,,SEE RMK,,Y,122.8,,,,,,,,,,,,,,,,,,,,3RD PARTY SURVEY,2013-09-24,3RD PARTY SURVEY,2013-09-24,,,CARGO,Y,TXKF,,,32.36402777777778,-64.67869444444445
173,90875.*A,AIRPORT,TNCM,2022-03-24,,AOK,,,NETHERLANDS ANTILLES,AN,PHILIPSBURG,PRINCESS JULIANA INTL,PU,PU,,,,,ADMINISTRATION,,,011-599-546-7542,018-02-27.3400N,064947.3400N,063-06-32.2500W,0227192.2500W,E,14.0,E,14W,2009.0,,,4.0,W,,ZSU,ZSU,SAN JUAN,ZSU,ZSU,SAN JUAN,,SJU,SAN JUAN,,1-800-WX-BRIEF,,,,,,,O,,,,Y,,,,,N,,,100 A1,,,,,,,Y,,,,CG,,,,,,,,,,,,,,,,,AIP,2008-01-10,AIP,2008-01-10,,,CARGO,Y-L,TNCM,,,18.040927777777778,-63.108958333333334
174,90488.*A,AIRPORT,CYVR,2022-03-24,,NONE,,,"B.C., CANADA",CN,VANCOUVER,VANCOUVER INTL,PR,PU,,,,,,,,,049-11-41.0000N,177101.0000N,123-11-02.0000W,0443462.0000W,E,14.0,E,19E,,,,,,,ZVR,ZVR,VANCOUVER,ZVR,ZVR,VANCOUVER,,YKA,KAMLOOPS FIC,,,,,,,N,2005-04-01,O,,,,Y,,,,,N,,,100LL A A1,MAJOR,MAJOR,,HIGH/LOW,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CYVR,,,49.19472222222222,-123.18388888888889
