,Site Id,Facility Type,Loc Id,Effective Date,Region,ADO,State Id,State Name,County,County State,City,Name,Ownership,Use,Owner,Owner Address,"Owner City, State, Zip",Owner Phone,Manager,Manager Address,"Manager City, State, Zip",Manager Phone,ARP Latitude,ARP Latitude Sec,ARP Longitude,ARP Longitude Sec,ARP Method,Elevation,Elevation Method,Magnetic Variation,Magnetic Variation Year,Traffic Pattern Altitude,Sectional,Distance From CBD,Direction From CBD,Land Area,ARTCC Id,ARTCC Computer ID,ARTCC Name,Responsible ARTCC Id,Responsible ARTCC Computer Id,Responsible ARTCC Name,Tie In FSS,Tie In FSS Id,Tie In FSS Name,FSS Phone Number,FSS Toll Free Number,Alternate FSS Id,Alternate FSS Name,Alternate FSS Toll Free Number,NOTAM Facility Id,NOTAM Service,Activation Date,Airport Status Code,Certification Type Date,Federal Agreements,Airspace Determination,Customs Airport Of Entry,Customs Landing Rights,Military Joint Use,Military Landing Rights,Inspection Method,Inspection Group,Last Inspection Date,Last Owner Information Date,Fuel Types,Airframe Repair,Power Plant Repair,Bottled Oxygen Type,Bulk Oxygen Type,Lighting Schedule,Beacon Schedule,ATCT,UNICOM,CTAF,Segmented Circle,Beacon Color,Non Commercial Landing Fee,Medical Use,Single Engine Aircraft,Multi Engine Aircraft,Jet Engine Aircraft,Helicopters,Gliders Operational,Military Operational,Ultralights,Commercial Operations,Commuter Operations,Air Taxi Operations,GA Local Operations,GA Itin Operations,Military Operations,Operations Date,Airport Position Source,Airport Position Source Date,Airport Elevation Source,Airport Elevation Source Date,Fuel Available,Transient Storage,Other Services,Wind Indicator,Icao Id,NPIAS Hub,NPIAS Role,DD_Latitudes,DD_Longitudes
454,12960.*A,AIRPORT,VTN,2022-03-24,ACE,NONE,NE,NEBRASKA,CHERRY,NE,VALENTINE,MILLER FLD,PU,PU,CITY OF VALENTINE,"P.O. BOX 177, 323 NORTH MAIN","VALENTINE, NE 69201-0177",402-376-2323,ROBERT KILMER,100 SOUTH STREET,"VALENTINE, NE 69201-9501",402-376-1611,042-51-24.1000N,154284.1000N,100-32-56.3000W,0361976.3000W,E,2595.4,S,08E,2000.0,,OMAHA,1.0,S,279.0,ZDV,ZCD,DENVER,ZDV,ZCD,DENVER,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,VTN,Y,1949-09-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2020-06-24,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,27.0,3.0,0.0,0.0,0.0,0.0,0.0,,,935.0,2450.0,1500.0,15.0,2020-06-24,3RD PARTY SURVEY,2016-10-08,3RD PARTY SURVEY,2016-10-08,,TIE,"CHTR,INSTR,RNTL",Y-L,KVTN,,Local,42.85669444444445,-100.54897222222222
455,12902.*A,AIRPORT,9V5,2022-03-24,ACE,NONE,NE,NEBRASKA,SHERIDAN,NE,RUSHVILLE,MODISETT,PU,PU,RUSHVILLE AIRPORT AUTHORITY,P.O. BOX 99,"RUSHVILLE, NE 69360-0099",308-327-2221,CONNIE ROFFERS,PO BOX 99,"RUSHVILLE, NE 69360-0099",308-327-2221,042-44-11.6700N,153851.6717N,102-26-39.7000W,0368799.6965W,E,3751.3,S,08E,2010.0,,CHEYENNE,2.0,NE,251.0,ZDV,ZCD,DENVER,ZDV,ZCD,DENVER,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OLU,Y,1940-04-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2020-06-23,1984-05-22,100LL,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,122.9,Y,CG,N,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1750.0,1500.0,,2020-06-23,FAA,2008-06-03,3RD PARTY SURVEY,1995-07-09,,TIE,,Y-L,,,Basic,42.73657547222223,-102.4443601388889
456,12824.11*A,AIRPORT,AFK,2022-03-24,ACE,NONE,NE,NEBRASKA,OTOE,NE,NEBRASKA CITY,NEBRASKA CITY MUNI,PU,PU,CITY OF NEBRASKA CITY,1409 CENTRAL AVE,"NEBRASKA CITY, NE 68410-2223",(402) 873-5515,KYLE GRESS,972 S. 64TH ROAD,"NEBRASKA CITY, NE 68410-6805",402-873-0550,040-36-23.5000N,146183.5000N,095-52-00.0000W,0345120.0000W,E,1165.0,S,05E,1995.0,,OMAHA,4.0,S,215.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,AFK,Y,,O,,NGY,CONDITIONAL,,,,,S,S,2017-03-27,,100LL A,,,,,SEE RMK,SS-SR,N,122.7,122.7,Y,CG,,,9.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,3100.0,1850.0,350.0,2017-03-27,3RD PARTY SURVEY,2010-04-15,3RD PARTY SURVEY,2010-04-15,,"HGR,TIE",,Y-L,KAFK,,Basic,40.60652777777778,-95.86666666666666
457,12855.*A,AIRPORT,3NO,2022-03-24,ACE,NONE,NE,NEBRASKA,DOUGLAS,NE,OMAHA,NORTH OMAHA,PR,PU,KEITH EDQUIST,9747 NOTTINGHAM DRIVE,"OMAHA, NE 68114-3812",(402) 571-7585,KEITH EDQUIST,9747 NOTTINGHAM DRIVE,"OMAHA, NE 68114-3812",(402) 571-7585,041-22-09.4400N,148929.4400N,096-01-20.9800W,0345680.9800W,E,1324.0,E,06E,1985.0,,OMAHA,7.0,NW,100.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OLU,Y,1947-05-01,O,,,NOT ANALYZED,N,N,N,N,S,S,2018-08-29,,100LL,NONE,NONE,NONE,NONE,SS-SR,,N,122.8,122.8,N,,N,,50.0,,,7.0,0.0,,,,,,13000.0,1250.0,,2018-08-29,ADO,2015-01-06,ADO,2015-01-06,,"HGR,TIE",,Y-L,,,,41.36928888888889,-96.02249444444443
458,12842.*A,AIRPORT,LBF,2022-03-24,ACE,NONE,NE,NEBRASKA,LINCOLN,NE,NORTH PLATTE,NORTH PLATTE RGNL/LEE BIRD FLD,PU,PU,NORTH PLATTE AIRPORT AUTH,PO BOX 1517,"NORTH PLATTE, NE 69103",308-532-1900,MR. SAM SEAFELDT,5400 E LEE BIRD DR,"NORTH PLATTE, NE 69101",(308) 530-0607,041-07-34.3700N,148054.3660N,100-41-01.1500W,0362461.1510W,E,2777.0,S,06E,2015.0,,OMAHA,3.0,E,1544.0,ZDV,ZCD,DENVER,ZDV,ZCD,DENVER,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,LBF,Y,,O,I A S 05/1990,NGY3,NO OBJECTION,N,N,N,Y,F,F,2019-04-25,,100LL A,MAJOR,MAJOR,HIGH/LOW,LOW,SEE RMK,SS-SR,N,123.0,123.0,Y,CG,N,,38.0,2.0,1.0,1.0,0.0,0.0,0.0,1300.0,,3500.0,5000.0,18000.0,500.0,2020-12-31,3RD PARTY SURVEY,2020-08-08,3RD PARTY SURVEY,2020-08-08,,"HGR,TIE","AFRT,CHTR,INSTR,RNTL,SALES",Y-L,KLBF,,Regional,41.12621277777778,-100.68365305555557
459,12853.1*A,AIRPORT,OFF,2022-03-24,ACE,NONE,NE,NEBRASKA,SARPY,NE,OMAHA,OFFUTT AFB,MA,PR,USAF,3902D AIR BASE WING/SAC/,"OFFUTT AFB, OMAHA, NE 68113",,CHIEF OF AFLD MANAGEMENT,3902D AIR BASE WING/SAC/,"OFFUTT AFB, OMAHA, NE 68113",402-294-2793,041-07-09.5800N,148029.5800N,095-54-30.6700W,0345270.6700W,E,1048.6,S,05E,1995.0,2500.0,OMAHA,8.0,SE,,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OFF,Y,1941-05-01,O,,,NOT ANALYZED,N,N,N,N,,N,,1977-01-01,100,MAJOR,MAJOR,LOW,LOW,,SS-SR,Y,,,N,CG,,,,,,,,2.0,,,,,,,61200.0,,MILITARY,2010-04-21,MILITARY,2015-06-25,,HGR,CARGO,Y,KOFF,,,41.11932777777778,-95.90851944444445
460,12878.1*A,AIRPORT,0C4,2022-03-24,ACE,NONE,NE,NEBRASKA,THURSTON,NE,PENDER,PENDER MUNI,PU,PU,PENDER AIRPORT AUTHORITY,416 MAIN STREET,"PENDER, NE 68047-5061",(402) 385-3232,JOHN MILLER,P.O. BOX 194,"PENDER, NE 68047-0194",(816) 210-2081,042-06-48.3100N,151608.3052N,096-43-40.1300W,0348220.1282W,E,1345.4,S,04E,2010.0,,OMAHA,1.0,W,129.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OLU,Y,1975-09-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2019-06-12,,100LL,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,122.9,Y,CG,N,,13.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1500.0,1200.0,,2019-07-08,FAA-EST,2008-05-09,3RD PARTY SURVEY,2008-02-21,,"HGR,TIE",AGRI,Y-L,,,Local,42.113418111111116,-96.72781338888889
461,12817.*A,AIRPORT,0V3,2022-03-24,ACE,NONE,NE,NEBRASKA,KEARNEY,NE,MINDEN,PIONEER VILLAGE FLD,PU,PU,MINDEN AIRPORT AUTHORITY,PO BOX 295,"MINDEN, NE 68959-0295",308-832-0853,BRENT STEWART,PO BOX 295,"MINDEN, NE 68959-0295",308-830-0391,040-30-53.7000N,145853.7000N,098-56-44.3000W,0356204.3000W,E,2160.4,S,07E,2000.0,,OMAHA,1.0,NE,203.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OLU,Y,1950-02-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2020-07-21,,100LL,,,NONE,NONE,SEE RMK,SS-SR,N,122.7,122.7,Y,CG,N,,13.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,4700.0,2300.0,,2020-07-21,3RD PARTY SURVEY,2007-08-17,NGS,1997-07-12,,"HGR,TIE",AGRI,Y-L,,,Basic,40.51491666666667,-98.9456388888889
462,12889.2*A,AIRPORT,PMV,2022-03-24,ACE,NONE,NE,NEBRASKA,CASS,NE,PLATTSMOUTH,PLATTSMOUTH MUNI/DOUGLAS V DUEY FLD,PU,PU,PLATTSMOUTH AIRPORT AUTHORITY,P.O. BOX 128,"PLATTSMOUTH, NE 68048-0128",402-298-8468,JEREMY STUHR,411 CHURCH RD,"PLATTSMOUTH, NE 68048-0160",402-298-8468,040-56-54.1300N,147414.1300N,095-55-02.4800W,0345302.4750W,E,1204.4,E,05E,2000.0,,OMAHA,4.0,SW,206.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,PMV,Y,1973-09-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2020-04-29,,100LL A,MAJOR,MAJOR,LOW,,SEE RMK,SS-SR,N,122.7,122.7,Y,CG,N,,33.0,2.0,1.0,0.0,0.0,0.0,0.0,,,200.0,9700.0,10500.0,100.0,2020-04-29,FAA-EST,2007-03-12,AVN,2006-11-07,,"HGR,TIE","INSTR,RNTL",Y-L,KPMV,,Local,40.948369444444445,-95.91735416666667
463,12895.1*A,AIRPORT,7V7,2022-03-24,ACE,NONE,NE,NEBRASKA,WEBSTER,NE,RED CLOUD,RED CLOUD MUNI,PU,PU,RED CLOUD AIRPORT AUTHORITY,241 WEST 4TH AVENUE,"RED CLOUD, NE 68970-2357",402-746-2500,DAYRE WILLIAMS,241 WEST 4TH AVENUE,"RED CLOUD, NE 68970-2357",402-746-3297,040-04-55.8000N,144295.8000N,098-32-28.9000W,0354748.9000W,E,1744.4,S,05E,2010.0,,OMAHA,1.0,W,164.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OLU,Y,1968-10-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2019-05-29,,100LL,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,122.9,Y,CG,N,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4500.0,650.0,10.0,2019-05-29,3RD PARTY SURVEY,2009-07-01,3RD PARTY SURVEY,2009-07-01,,"HGR,TIE",AGRI,Y-L,,,Basic,40.082166666666666,-98.54136111111112
464,12623.9*A,AIRPORT,RBE,2022-03-24,ACE,NONE,NE,NEBRASKA,ROCK,NE,BASSETT,ROCK COUNTY,PU,PU,ROCK COUNTY AIRPORT AUTHORITY,"PO BOX 7, PO BOX 385","BASSETT, NE 68714-0007",402-684-3436,BERNIE HART,504 S. STATE STREET,"BASSETT, NE 68714-5046",402-684-2254,042-34-16.0500N,153256.0528N,099-34-10.2700W,0358450.2727W,E,2349.4,S,08E,1990.0,,OMAHA,2.0,SW,228.0,ZDV,ZCD,DENVER,ZDV,ZCD,DENVER,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OLU,Y,1950-08-01,O,,N1,NO OBJECTION,N,N,N,Y,S,S,2020-06-25,,100LL,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,122.9,Y,CG,N,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1200.0,800.0,,2020-06-25,3RD PARTY SURVEY,2008-12-11,3RD PARTY SURVEY,2008-12-11,,"HGR,TIE",AGRI,Y-L,KRBE,,Basic,42.57112577777778,-99.56952019444444
465,12917.*A,AIRPORT,SCB,2022-03-24,ACE,NONE,NE,NEBRASKA,DODGE,NE,SCRIBNER,SCRIBNER STATE,PU,PU,NEBRASKA DEPT OF AERONAUTICS,"PO BOX 82088, 3431 AVIATION ROAD, SUITE 150","LINCOLN, NE 68501-2088",402-471-2371,SKYLAR STEFFES,1574 COUNTY ROAD J,"HOOPER, NE 68031-2205",(402) 277-0906,041-36-37.2000N,149797.2000N,096-37-47.5000W,0347867.5000W,E,1324.9,S,03E,2015.0,,OMAHA,3.0,SE,789.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OLU,Y,1944-02-01,O,,NPR1,NO OBJECTION,N,N,N,Y,S,S,2019-04-10,,,NONE,NONE,NONE,NONE,,SS-SR,N,,122.9,Y,CG,N,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2000.0,500.0,50.0,2019-04-09,3RD PARTY SURVEY,2009-07-23,3RD PARTY SURVEY,2009-07-23,,"HGR,TIE",AGRI,Y-L,KSCB,,Basic,41.61033333333334,-96.62986111111111
466,12848.*A,AIRPORT,OGA,2022-03-24,ACE,NONE,NE,NEBRASKA,KEITH,NE,OGALLALA,SEARLE FLD,PU,PU,CITY OF OGALLALA,411 E 2ND STREET,"OGALLALA, NE 69153-2631",308-284-6001,BRUCE SMITH,411 E 2ND STREET,"OGALLALA, NE 69153-2631",308-284-6001,041-07-10.1000N,148030.1000N,101-46-10.9000W,0366370.9000W,E,3279.3,S,07E,2015.0,,CHEYENNE,2.0,W,281.0,ZDV,ZCD,DENVER,ZDV,ZCD,DENVER,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OGA,Y,1940-04-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2021-06-04,,100LL A+,MAJOR,MAJOR,HIGH,,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1852.0,3000.0,78.0,2021-05-26,3RD PARTY SURVEY,2012-08-22,3RD PARTY SURVEY,2012-08-22,,"HGR,TIE",AGRI,Y-L,KOGA,,Basic,41.11947222222222,-101.76969444444445
467,12920.12*A,AIRPORT,SWT,2022-03-24,ACE,NONE,NE,NEBRASKA,SEWARD,NE,SEWARD,SEWARD MUNI,PU,PU,SEWARD AIRPORT AUTHORITY,BOX 278,"SEWARD, NE 68434-0278",402-643-2125,GREG AND TERRI  WHISLER,BOX 278,"SEWARD, NE 68434-0278",402-643-2125,040-51-53.0000N,147113.0000N,097-06-33.2000W,0349593.2000W,E,1505.5,S,06E,2000.0,,OMAHA,3.0,S,336.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OLU,Y,1976-01-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2021-06-29,1992-12-30,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,N,CG,N,,41.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,9000.0,3500.0,500.0,2021-06-29,3RD PARTY SURVEY,2007-07-18,3RD PARTY SURVEY,2007-07-18,,"HGR,TIE",,Y-L,KSWT,,Local,40.86472222222223,-97.10922222222221
468,12927.*A,AIRPORT,SNY,2022-03-24,ACE,NONE,NE,NEBRASKA,CHEYENNE,NE,SIDNEY,SIDNEY MUNI/LLOYD W CARR FLD,PU,PU,SIDNEY AIRPORT AUTHORITY,PO BOX 490,"SIDNEY, NE 69162-0490",(308) 254-5058,GEORGE LAPASEOTES,11149 ROAD 16,"SIDNEY, NE 69162-4002",(308) 254-5058,041-05-59.1400N,147959.1390N,102-59-05.9800W,0370745.9750W,E,4314.2,S,11E,1980.0,,CHEYENNE,3.0,S,732.0,ZDV,ZCD,DENVER,ZDV,ZCD,DENVER,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,SNY,Y,1948-01-01,O,,NGVY,NO OBJECTION,N,N,N,Y,S,S,2019-05-14,,100LL A,MAJOR,MINOR,LOW,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,19.0,1.0,1.0,1.0,0.0,0.0,0.0,,,300.0,1700.0,2000.0,100.0,2019-05-14,3RD PARTY SURVEY,2018-07-19,3RD PARTY SURVEY,2018-07-19,,"HGR,TIE","AMB,INSTR,RNTL",Y,KSNY,,Local,41.099760833333335,-102.98499305555555
469,12614.11*A,AIRPORT,8V2,2022-03-24,ACE,NONE,NE,NEBRASKA,HOLT,NE,ATKINSON,STUART-ATKINSON MUNI,PU,PU,STUART ATKINSON AIRPORT AUTH,P.O. BOX 265,"STUART, NE 68780-0265",402-340-0388,JACK FLANNERY,PO BOX 83,"ATKINSON, NE 68713-0083",402-340-0388,042-33-45.7200N,153225.7160N,099-02-19.7200W,0356539.7170W,E,2131.0,E,06E,2010.0,,OMAHA,3.0,NW,241.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OLU,Y,1949-01-01,O,,N1,CONDITIONAL,N,N,N,N,S,S,2021-05-27,,100LL,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,122.9,Y,CG,N,,8.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2000.0,900.0,,2021-05-27,ADO,2018-09-05,FAA,2018-09-05,,TIE,AGRI,Y-L,,,Basic,42.56269888888888,-99.03881027777777
470,12940.*A,AIRPORT,12K,2022-03-24,ACE,NONE,NE,NEBRASKA,NUCKOLLS,NE,SUPERIOR,SUPERIOR MUNI,PU,PU,SUPERIOR AIRPORT AUTHORITY,422 HIGHWAY 14,"SUPERIOR, NE 68978-1021",402-879-3006,LUKE MEYERS,422 HIGHWAY 14,"SUPERIOR, NE 68978-9503",402-879-3006,040-02-46.3200N,144166.3195N,098-03-40.5200W,0353020.5196W,E,1691.5,S,05E,2010.0,,OMAHA,2.0,N,248.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OLU,Y,1947-01-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2021-07-07,,100LL,,,NONE,NONE,SEE RMK,SS-SR,N,123.0,123.0,Y,CG,N,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11800.0,700.0,,2021-07-07,FAA-EST,2010-09-21,3RD PARTY SURVEY,2010-09-27,,"HGR,TIE",AGRI,Y-L,,,Basic,40.04619986111111,-98.06125544444444
471,12944.01*A,AIRPORT,0G3,2022-03-24,ACE,NONE,NE,NEBRASKA,JOHNSON,NE,TECUMSEH,TECUMSEH MUNI,PU,PU,TECUMSEH AIRPORT AUTHORITY,P.O. BOX 837,"TECUMSEH, NE 68450-0837",(402) 335-8338,MIKE WENDT,PO BOX 537,"TECUMSEH, NE 68450-0537",402-335-3303,040-24-03.4000N,145443.4000N,096-10-13.6000W,0346213.6000W,E,1306.1,S,03E,2015.0,,OMAHA,2.0,NE,183.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OLU,Y,1974-08-01,O,,NGY,NO OBJECTION,,,N,Y,S,S,2019-06-20,,100LL,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,122.9,N,CG,N,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3680.0,1650.0,150.0,2016-06-20,3RD PARTY SURVEY,2008-07-13,3RD PARTY SURVEY,2008-07-13,,"HGR,TIE",INSTR,Y-L,,,Basic,40.40094444444444,-96.17044444444444
472,12946.1*A,AIRPORT,TQE,2022-03-24,ACE,NONE,NE,NEBRASKA,BURT,NE,TEKAMAH,TEKAMAH MUNI,PU,PU,TEKAMAH AIRPORT AUTHORITY,P.O.BOX 34,"TEKAMAH, NE 68061",402-838-9078,DOUG POLLOCK,P.O. BOX 4,"TEKAMAH, NE 68061",402-374-1700,041-45-48.7300N,150348.7334N,096-10-40.5800W,0346240.5804W,E,1026.8,S,03E,2020.0,,OMAHA,2.0,SE,277.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,TQE,Y,,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2021-07-13,,100LL,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,123.0,123.0,Y,CG,N,,22.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,16000.0,7750.0,35.0,2021-07-13,FAA-EST,2008-07-29,3RD PARTY SURVEY,2008-07-13,,"HGR,TIE",AGRI,Y-L,KTQE,,Local,41.76353705555555,-96.177939
473,12856.*A,AIRPORT,ONL,2022-03-24,ACE,NONE,NE,NEBRASKA,HOLT,NE,O'NEILL,THE O'NEILL MUNI-JOHN L BAKER FLD,PU,PU,O'NEILL AIRPORT AUTHORITY,87204 JOHN L. BAKER ROAD,"O'NEILL, NE 68763-4614",(402) 336-3377,AL SIBI,"87204 JOHN L BAKER ROAD, RR 1 BOX 17D","O'NEILL, NE 68763-4614",432-207-0742,042-28-09.7000N,152889.7000N,098-41-16.0000W,0355276.0000W,E,2033.7,S,09E,1980.0,,OMAHA,2.0,NW,316.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,ONL,Y,1946-08-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2021-05-28,,100LL A+,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,19.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,3800.0,3600.0,40.0,2021-05-28,3RD PARTY SURVEY,2012-06-14,3RD PARTY SURVEY,2012-06-14,,"HGR,TIE","AGRI,INSTR,RNTL",Y-L,KONL,,Local,42.46936111111112,-98.68777777777778
474,12964.*A,AIRPORT,AHQ,2022-03-24,ACE,NONE,NE,NEBRASKA,SAUNDERS,NE,WAHOO,WAHOO MUNI,PU,PU,WAHOO AIRPORT AUTHORITY,PO BOX 122,"WAHOO, NE 68066-0122",402-443-3222,EVAN TAYLOR,PO BOX 122,"WAHOO, NE 68066-0122",(402) 882-2717,041-14-26.1900N,148466.1890N,096-35-40.4000W,0347740.3980W,E,1223.7,S,06E,1990.0,,OMAHA,2.0,NE,126.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,OLU,Y,1947-01-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2019-07-10,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.7,122.7,Y,CG,N,,30.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,11550.0,4650.0,150.0,2019-07-10,NACO,2007-09-20,3RD PARTY SURVEY,2007-07-17,,"HGR,TIE","AGRI,INSTR,SURV",Y-L,KAHQ,,Local,41.24060805555556,-96.59455499999999
475,12974.*A,AIRPORT,LCG,2022-03-24,ACE,NONE,NE,NEBRASKA,WAYNE,NE,WAYNE,WAYNE MUNI/ STAN MORRIS FLD,PU,PU,WAYNE AIRPORT AUTHORITY,PO BOX 8,"WAYNE, NE 68787-0008",402-375-1733,"BECKER FLYING SERVICE, INC.",56395 881 ROAD,"HARTINGTON, NE 68739-0188",402-841-0659,042-14-29.7800N,152069.7807N,096-58-56.1800W,0349136.1756W,E,1431.7,E,06E,1990.0,,OMAHA,2.0,E,281.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,LCG,Y,1941-03-01,O,,NGY,CONDITIONAL,N,N,N,Y,S,S,2019-06-12,,100LL,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,16.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,6880.0,1100.0,,2019-06-12,FAA-EST,2009-12-08,FAA,2012-02-17,,"HGR,TIE","AGRI,INSTR,RNTL",Y-L,KLCG,,Local,42.241605750000005,-96.98227100000001
476,12960.62*A,AIRPORT,NE56,2022-03-24,ACE,NONE,NE,NEBRASKA,DOUGLAS,NE,VALLEY,WERNER,PR,PR,CLARENCE L WERNER,30809 REICHMUTH RD,"VALLEY, NE 60864",402-807-1295,SARA KUCERA,30809 REICHMUTH RD,"VALLEY, NE 60864",402-201-7916,041-20-29.0000N,148829.0000N,096-23-42.0000W,0347022.0000W,E,1157.0,S,06E,1990.0,,OMAHA,3.0,NW,,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,OLU,COLUMBUS,,1-800-WX-BRIEF,,,,,N,1993-12-01,O,,,CONDITIONAL,,,,,2,N,,2021-10-16,,,,,,,,N,,,N,,,,0.0,,,,,,,,,,,,,,,,,,,,,Y,,,,41.34138888888889,-96.39500000000001
